本数据由邢不行《数字货币量化课程》提供，微信：coinquant
candle_begin_time,symbol,open,high,low,close,volume
2018-01-24 21:00:00,AVTETH,0.00355,0.00358,0.0035112999999999998,0.0035112999999999998,785.99873553
2018-01-24 23:00:00,AVTETH,0.0035589,0.0035589,0.0035586999999999997,0.0035589,241.12598975
2018-01-24 00:00:00,AVTUSD,3.55,3.5911,3.55,3.5909,3455.55644223
2018-01-24 01:00:00,AVTUSD,3.5886,3.7996,3.55,3.5537,6330.07704736
2018-01-24 02:00:00,AVTUSD,3.7322,3.7431,3.583,3.7321,1051.78422931
2018-01-24 03:00:00,AVTUSD,3.7498,3.7499,3.6716,3.7498,1068.78579943
2018-01-24 04:00:00,AVTUSD,3.6757,3.6758,3.6153,3.6153,1534.70155975
2018-01-24 05:00:00,AVTUSD,3.6153,3.7992,3.6153,3.7855,2539.59195713
2018-01-24 06:00:00,AVTUSD,3.6210000000000004,3.9587,3.6210000000000004,3.9587,9361.1700188
2018-01-24 07:00:00,AVTUSD,3.9,3.9587,3.7552,3.7582,348.41386397
2018-01-24 08:00:00,AVTUSD,3.81,3.958,3.7408,3.8160000000000003,1779.6731312700006
2018-01-24 09:00:00,AVTUSD,3.8122,3.9560000000000004,3.7607,3.8583,614.2891941199998
2018-01-24 10:00:00,AVTUSD,3.7679,3.9723,3.7679,3.9669,5926.125976140002
2018-01-24 11:00:00,AVTUSD,3.9627,3.9734,3.81,3.88,4862.521600630002
2018-01-24 12:00:00,AVTUSD,3.8461,3.95,3.8079,3.95,4062.92110693
2018-01-24 13:00:00,AVTUSD,3.8744,3.9509,3.815,3.82,3846.03015766
2018-01-24 14:00:00,AVTUSD,3.815,3.9499,3.8053,3.84,3921.65601424
2018-01-24 15:00:00,AVTUSD,3.8254,3.8951,3.55,3.62,40130.55195273001
2018-01-24 16:00:00,AVTUSD,3.5585,3.7617,3.5521,3.7097,2924.65904718
2018-01-24 17:00:00,AVTUSD,3.7,3.7163,3.5877,3.7163,368.99423912
2018-01-24 18:00:00,AVTUSD,3.7163,3.7175,3.5914,3.6472,2092.51526264
2018-01-24 19:00:00,AVTUSD,3.647,3.7546,3.6126,3.7546,1779.80492801
2018-01-24 20:00:00,AVTUSD,3.753,3.753,3.6364,3.6364,933.93595756
2018-01-24 21:00:00,AVTUSD,3.6533,3.74,3.5935,3.6588,2586.71432453
2018-01-24 22:00:00,AVTUSD,3.679,3.6893,3.6528,3.6789,1315.4921421200004
2018-01-24 23:00:00,AVTUSD,3.6768,3.7299,3.6310000000000002,3.7299,1345.79082825
2018-01-24 00:00:00,BATBTC,5.174e-05,5.842e-05,5.154e-05,5.22e-05,61863.18809862997
2018-01-24 01:00:00,BATBTC,5.13e-05,5.45e-05,5.0900000000000004e-05,5.235e-05,88030.6040646
2018-01-24 02:00:00,BATBTC,5.235e-05,5.954e-05,5.07e-05,5.07e-05,87629.83733781001
2018-01-24 03:00:00,BATBTC,5.063e-05,5.101e-05,5.063e-05,5.083e-05,2180.63509335
2018-01-24 04:00:00,BATBTC,5.03e-05,5.053e-05,5.01e-05,5.01e-05,3927.27735228
2018-01-24 05:00:00,BATBTC,5.051e-05,5.998e-05,5.021e-05,5.998e-05,80513.991452
2018-01-24 06:00:00,BATBTC,5.064e-05,5.874e-05,5.013e-05,5.074e-05,91428.22953032
2018-01-24 07:00:00,BATBTC,5.185e-05,5.186e-05,5.02e-05,5.02e-05,6645.80595246
2018-01-24 08:00:00,BATBTC,5.021e-05,5.207e-05,4.973e-05,5.207e-05,14153.912158999998
2018-01-24 09:00:00,BATBTC,5e-05,5.102e-05,4.96e-05,5.102e-05,8874.52270206
2018-01-24 10:00:00,BATBTC,5e-05,5.01e-05,4.932e-05,4.94e-05,2435.23731288
2018-01-24 11:00:00,BATBTC,4.955e-05,5.129e-05,4.955e-05,4.961e-05,17458.94378856
2018-01-24 12:00:00,BATBTC,5.066e-05,5.07e-05,4.885e-05,5.054e-05,15587.45072121
2018-01-24 13:00:00,BATBTC,4.9e-05,4.933e-05,4.9e-05,4.91e-05,4348.386057
2018-01-24 14:00:00,BATBTC,4.91e-05,4.91e-05,4.762e-05,4.766e-05,23252.13613532
2018-01-24 15:00:00,BATBTC,4.765e-05,4.92e-05,4.72e-05,4.73e-05,13622.642725900001
2018-01-24 16:00:00,BATBTC,4.716e-05,4.8899999999999996e-05,4.715e-05,4.801e-05,19591.183654629996
2018-01-24 17:00:00,BATBTC,4.85e-05,4.859e-05,4.779e-05,4.859e-05,1210.2181561799996
2018-01-24 18:00:00,BATBTC,4.85e-05,4.91e-05,4.8200000000000006e-05,4.8700000000000005e-05,5709.20291097
2018-01-24 19:00:00,BATBTC,4.7799999999999996e-05,4.92e-05,4.7799999999999996e-05,4.92e-05,1605.75163777
2018-01-24 20:00:00,BATBTC,4.77e-05,5e-05,4.77e-05,5e-05,3735.050733
2018-01-24 21:00:00,BATBTC,4.7799999999999996e-05,4.981e-05,4.7799999999999996e-05,4.781e-05,2875.80727184
2018-01-24 22:00:00,BATBTC,4.836e-05,4.94e-05,4.7799999999999996e-05,4.8700000000000005e-05,18442.47445648
2018-01-24 23:00:00,BATBTC,4.782e-05,4.8700000000000005e-05,4.782e-05,4.8700000000000005e-05,7558.598000579998
2018-01-24 00:00:00,BATETH,0.0005922000000000001,0.0006401,0.00058902,0.0005892,23291.8637118
2018-01-24 02:00:00,BATETH,0.0005989,0.0005989,0.00054706,0.00054706,366.38682513
2018-01-24 03:00:00,BATETH,0.00055769,0.00055769,0.00055769,0.00055769,868.988
2018-01-24 04:00:00,BATETH,0.0005447,0.0005447,0.0005447,0.0005447,225.04965
2018-01-24 06:00:00,BATETH,0.00058404,0.00058809,0.00058404,0.00058809,400.0
2018-01-24 07:00:00,BATETH,0.0005551,0.0005551,0.00055424,0.00055424,1441.323027
2018-01-24 09:00:00,BATETH,0.0005921,0.0005922000000000001,0.00054577,0.0005922000000000001,2409.64924568
2018-01-24 10:00:00,BATETH,0.0005461,0.00058771,0.000546,0.000546,8316.72489176
2018-01-24 11:00:00,BATETH,0.0005693,0.0005693,0.0005457000000000001,0.0005457000000000001,3119.235424740001
2018-01-24 12:00:00,BATETH,0.0005442,0.00055308,0.000544,0.000544,9228.12551897
2018-01-24 13:00:00,BATETH,0.00054276,0.00054548,0.0005263999999999999,0.0005263999999999999,6253.210337840002
2018-01-24 14:00:00,BATETH,0.0005139,0.0005151,0.0005139,0.000515,1588.88494366
2018-01-24 15:00:00,BATETH,0.00051501,0.00051554,0.000515,0.00051501,9001.56771617
2018-01-24 16:00:00,BATETH,0.0005151,0.0005200000000000001,0.000515,0.0005200000000000001,5199.2174079999995
2018-01-24 17:00:00,BATETH,0.00052603,0.00052603,0.00052001,0.000525,25278.24862241
2018-01-24 18:00:00,BATETH,0.000525,0.000526,0.000525,0.000526,57937.65495619999
2018-01-24 19:00:00,BATETH,0.000526,0.0005261,0.000526,0.000526,7570.981517899999
2018-01-24 20:00:00,BATETH,0.0005326,0.00054,0.00053,0.00053,7292.0
2018-01-24 21:00:00,BATETH,0.0005301,0.0005398,0.000515,0.0005152000000000001,14086.24449452
2018-01-24 22:00:00,BATETH,0.00051781,0.00051781,0.0005152000000000001,0.0005152000000000001,3859.384814
2018-01-24 23:00:00,BATETH,0.0005225,0.0005225,0.000515,0.000515,30543.573824250005
2018-01-24 00:00:00,BATUSD,0.56307,0.63034,0.5383600000000001,0.5383600000000001,133727.04848326
2018-01-24 01:00:00,BATUSD,0.54,0.5716100000000001,0.531,0.5545899999999999,55556.8112459
2018-01-24 02:00:00,BATUSD,0.5513600000000001,0.5625899999999999,0.54,0.54,22673.48411845
2018-01-24 03:00:00,BATUSD,0.54375,0.5539999999999999,0.54375,0.55,103356.29881631
2018-01-24 04:00:00,BATUSD,0.54648,0.54648,0.53,0.5429999999999999,11959.474129020002
2018-01-24 05:00:00,BATUSD,0.54319,0.5602699999999999,0.5331,0.54647,71166.78401863003
2018-01-24 06:00:00,BATUSD,0.54375,0.55766,0.53036,0.5555399999999999,21002.60566913
2018-01-24 07:00:00,BATUSD,0.55765,0.56,0.542,0.55195,9786.83572411
2018-01-24 08:00:00,BATUSD,0.5492100000000001,0.5544899999999999,0.54105,0.54151,5576.43562538
2018-01-24 09:00:00,BATUSD,0.54105,0.5492,0.526,0.5492,11155.11537918
2018-01-24 10:00:00,BATUSD,0.55195,0.56,0.54001,0.5464399999999999,43698.08950592001
2018-01-24 11:00:00,BATUSD,0.54647,0.565,0.54419,0.5492100000000001,34625.8086252
2018-01-24 12:00:00,BATUSD,0.5465,0.568,0.54648,0.55472,17976.435111799998
2018-01-24 13:00:00,BATUSD,0.55472,0.55794,0.54672,0.5547,6378.59385815
2018-01-24 14:00:00,BATUSD,0.55098,0.5539999999999999,0.532,0.54105,60375.70424791997
2018-01-24 15:00:00,BATUSD,0.54105,0.54105,0.5205,0.529,135052.85415845006
2018-01-24 16:00:00,BATUSD,0.529,0.5383600000000001,0.52044,0.53769,25877.366860279995
2018-01-24 17:00:00,BATUSD,0.53301,0.5383600000000001,0.52248,0.5383600000000001,4840.26666803
2018-01-24 18:00:00,BATUSD,0.53301,0.544,0.5303899999999999,0.53327,11003.265914749998
2018-01-24 19:00:00,BATUSD,0.53837,0.54828,0.53837,0.54828,13082.44408468
2018-01-24 20:00:00,BATUSD,0.54828,0.56418,0.54376,0.54397,27682.58972349
2018-01-24 21:00:00,BATUSD,0.5492199999999999,0.56028,0.53835,0.5435,4861.71816929
2018-01-24 22:00:00,BATUSD,0.54,0.5437,0.5330199999999999,0.53727,3633.77375377
2018-01-24 23:00:00,BATUSD,0.53727,0.5489999999999999,0.5330199999999999,0.54488,11337.43699989
2018-01-24 00:00:00,BCHBTC,0.14916,0.14918,0.14787999999999998,0.14802,557.6071446000002
2018-01-24 01:00:00,BCHBTC,0.14795,0.14832,0.14682,0.14731,582.2917996999997
2018-01-24 02:00:00,BCHBTC,0.14731,0.14826,0.14665999999999998,0.14776,295.442919
2018-01-24 03:00:00,BCHBTC,0.14809,0.14899,0.1477,0.14892,175.22253360999997
2018-01-24 04:00:00,BCHBTC,0.1484,0.15033,0.1484,0.14866,336.27826872
2018-01-24 05:00:00,BCHBTC,0.14887999999999998,0.14948,0.14835,0.14917,52.04125048999998
2018-01-24 06:00:00,BCHBTC,0.14931,0.14948,0.14744000000000002,0.14802,282.9950087
2018-01-24 07:00:00,BCHBTC,0.14803,0.14831,0.14709,0.1476,402.76003807
2018-01-24 08:00:00,BCHBTC,0.14774,0.14845,0.14714000000000002,0.14829,269.40216267
2018-01-24 09:00:00,BCHBTC,0.14828,0.14899,0.14720999999999998,0.14776,251.19598358000005
2018-01-24 10:00:00,BCHBTC,0.1477,0.14885,0.1463,0.14642,1548.9257985300005
2018-01-24 11:00:00,BCHBTC,0.1465,0.1479,0.14626,0.1465,871.3396208300003
2018-01-24 12:00:00,BCHBTC,0.14647000000000002,0.1469,0.1453,0.14601,463.91652534
2018-01-24 13:00:00,BCHBTC,0.14567,0.14737999999999998,0.14532,0.14687,975.0023529599997
2018-01-24 14:00:00,BCHBTC,0.14695999999999998,0.14799,0.14512,0.1452,601.51823662
2018-01-24 15:00:00,BCHBTC,0.1452,0.14607,0.14501,0.14535,208.93431239
2018-01-24 16:00:00,BCHBTC,0.14534,0.14587999999999998,0.145,0.14532,166.01616313999992
2018-01-24 17:00:00,BCHBTC,0.14562,0.14653,0.14518,0.14549,273.3869215700001
2018-01-24 18:00:00,BCHBTC,0.14548,0.14639000000000002,0.14525,0.14618,210.53964774000005
2018-01-24 19:00:00,BCHBTC,0.14619000000000001,0.14692,0.14515,0.14586,390.77799731000016
2018-01-24 20:00:00,BCHBTC,0.14603,0.14699,0.14576,0.14699,162.64402772
2018-01-24 21:00:00,BCHBTC,0.14682,0.14682,0.14576,0.14603,215.19760901999996
2018-01-24 22:00:00,BCHBTC,0.14593,0.14714000000000002,0.1451,0.14557,477.62426604
2018-01-24 23:00:00,BCHBTC,0.14554,0.14587,0.14486,0.14486,484.4361552199999
2018-01-24 00:00:00,BCHETH,1.6379,1.6383,1.6274,1.6372,8.106150300000001
2018-01-24 01:00:00,BCHETH,1.6296,1.6357,1.6251,1.6251,0.40300836
2018-01-24 02:00:00,BCHETH,1.6267,1.6267,1.6213,1.6213,0.6816800000000001
2018-01-24 03:00:00,BCHETH,1.6296,1.6375,1.6296,1.6362,0.40002808
2018-01-24 04:00:00,BCHETH,1.633,1.6424,1.6316,1.6424,1.46864632
2018-01-24 05:00:00,BCHETH,1.6294,1.6356,1.6262,1.6262,10.11677891
2018-01-24 06:00:00,BCHETH,1.6342,1.6342,1.6273,1.6318,0.4785919
2018-01-24 07:00:00,BCHETH,1.6321,1.6324,1.6161,1.6225,3.73751782
2018-01-24 08:00:00,BCHETH,1.6221,1.6225,1.6159999999999999,1.6225,0.23045776
2018-01-24 09:00:00,BCHETH,1.6215,1.6247,1.6031,1.6059999999999999,9.5308241
2018-01-24 10:00:00,BCHETH,1.6247,1.6332,1.6056,1.6088,109.47931949000004
2018-01-24 11:00:00,BCHETH,1.6061,1.6169,1.6013,1.6036,49.71502312000001
2018-01-24 12:00:00,BCHETH,1.6059999999999999,1.6113,1.6,1.6097,6.450125230000001
2018-01-24 13:00:00,BCHETH,1.6002,1.6235,1.6002,1.6192,38.857055130000006
2018-01-24 14:00:00,BCHETH,1.6192,1.6192,1.5694,1.5694,74.92221375
2018-01-24 15:00:00,BCHETH,1.5662,1.5863,1.5662,1.5807,11.45389186
2018-01-24 16:00:00,BCHETH,1.581,1.581,1.5803,1.5803,0.25028351
2018-01-24 17:00:00,BCHETH,1.5859999999999999,1.5875,1.5753,1.5772,1.16641954
2018-01-24 18:00:00,BCHETH,1.5722,1.5875,1.5719999999999998,1.5875,64.47761596
2018-01-24 19:00:00,BCHETH,1.5784,1.5917,1.5764,1.5891,30.263829380000004
2018-01-24 20:00:00,BCHETH,1.5801,1.5924,1.5801,1.5924,1.35173669
2018-01-24 21:00:00,BCHETH,1.5896,1.5896,1.5719999999999998,1.5801,19.66849429
2018-01-24 22:00:00,BCHETH,1.5805,1.5863,1.5626,1.5626,100.5653078
2018-01-24 23:00:00,BCHETH,1.5616,1.5661,1.5435,1.5529,5.50897399
2018-01-24 00:00:00,BCHUSD,1613.1,1624.9,1567.0,1568.0,1845.38605579
2018-01-24 01:00:00,BCHUSD,1567.9,1599.0,1550.4,1555.8,1520.5661764099993
2018-01-24 02:00:00,BCHUSD,1558.2,1582.1,1552.6,1582.1,749.7873322999999
2018-01-24 03:00:00,BCHUSD,1583.4,1615.0,1577.9,1605.9,391.01412883000006
2018-01-24 04:00:00,BCHUSD,1605.9,1605.9,1565.0,1580.3,1151.2871327500004
2018-01-24 05:00:00,BCHUSD,1583.1,1593.7,1575.9,1589.8,151.86690541000004
2018-01-24 06:00:00,BCHUSD,1589.3,1637.0,1580.7,1620.2,796.2574237699997
2018-01-24 07:00:00,BCHUSD,1617.9,1639.2,1596.6,1613.6,822.7432612100001
2018-01-24 08:00:00,BCHUSD,1611.5,1627.5,1605.4,1608.6,376.70421016000006
2018-01-24 09:00:00,BCHUSD,1608.6,1629.3,1599.8,1625.7,459.25824928
2018-01-24 10:00:00,BCHUSD,1629.0,1650.0,1605.3,1610.4,1412.2696936399993
2018-01-24 11:00:00,BCHUSD,1613.3,1639.6,1605.2,1616.9,717.04952848
2018-01-24 12:00:00,BCHUSD,1620.0,1670.7,1608.7,1650.9,850.4888551999999
2018-01-24 13:00:00,BCHUSD,1650.9,1672.0,1635.3,1664.2,1117.5125681899997
2018-01-24 14:00:00,BCHUSD,1662.3,1680.0,1638.3,1641.6,1093.08506386
2018-01-24 15:00:00,BCHUSD,1641.6,1649.9,1609.3,1609.4,753.7413941000002
2018-01-24 16:00:00,BCHUSD,1609.4,1616.5,1595.0,1609.7,673.9487462499999
2018-01-24 17:00:00,BCHUSD,1609.0,1621.5,1590.0,1615.7,393.19719817
2018-01-24 18:00:00,BCHUSD,1614.6,1636.9,1600.7,1615.8,547.8064646400002
2018-01-24 19:00:00,BCHUSD,1614.0,1641.2,1609.0,1641.2,365.45675604
2018-01-24 20:00:00,BCHUSD,1637.9,1649.0,1626.8,1636.8,339.37412946
2018-01-24 21:00:00,BCHUSD,1636.0,1651.8,1632.5,1634.6,511.89075538
2018-01-24 22:00:00,BCHUSD,1639.3,1649.9,1611.3,1615.0,640.5617067000002
2018-01-24 23:00:00,BCHUSD,1615.8,1655.0,1614.0,1651.7,260.55855146
2018-01-24 00:00:00,BTCEUR,8794.544912000001,8853.835804,8547.7,8614.0,139.35636391
2018-01-24 01:00:00,BTCEUR,8640.0,8798.0,8560.1,8582.0,177.66210531000004
2018-01-24 02:00:00,BTCEUR,8600.0,8744.0,8544.0,8735.0,110.10665738999997
2018-01-24 03:00:00,BTCEUR,8711.0,8821.0,8627.0,8767.1,113.56419112000002
2018-01-24 04:00:00,BTCEUR,8768.0,8768.0,8461.9,8619.8,133.07059815
2018-01-24 05:00:00,BTCEUR,8660.2,8710.0,8562.0,8623.0,69.30812947999998
2018-01-24 06:00:00,BTCEUR,8605.2,8968.686948,8605.2,8881.284108,202.11342674999997
2018-01-24 07:00:00,BTCEUR,8882.0,9009.4,8803.0,8878.0,92.09099872
2018-01-24 08:00:00,BTCEUR,8878.0,8928.0,8774.0,8787.0,106.83086636000002
2018-01-24 09:00:00,BTCEUR,8776.52336,8976.8,8721.0,8957.037988,74.36044672000001
2018-01-24 10:00:00,BTCEUR,8970.7,9036.0,8849.0,8899.0,91.63333496999996
2018-01-24 11:00:00,BTCEUR,8899.0,9071.0,8823.9,8928.4,115.43904930000001
2018-01-24 12:00:00,BTCEUR,8948.540904000001,9286.0,8885.5,9142.0,161.12355905000004
2018-01-24 13:00:00,BTCEUR,9140.6,9209.0,9049.0,9177.8,153.17632032999995
2018-01-24 14:00:00,BTCEUR,9156.1,9349.2,9063.0,9142.210404000001,373.57387559000006
2018-01-24 15:00:00,BTCEUR,9142.0,9158.388444,8910.2,8936.0,185.41357017
2018-01-24 16:00:00,BTCEUR,8949.470748,8969.650848000001,8835.0,8931.2,143.28695240999997
2018-01-24 17:00:00,BTCEUR,8909.0,8988.12746,8764.621032,8988.12746,233.90164298000008
2018-01-24 18:00:00,BTCEUR,8957.454012,9016.37932,8866.3,8898.416640000001,73.98144754999997
2018-01-24 19:00:00,BTCEUR,8887.0,9062.78952,8866.9,9021.8,130.45975589000003
2018-01-24 20:00:00,BTCEUR,9026.6,9070.0,8957.9,8996.8,66.15155385
2018-01-24 21:00:00,BTCEUR,8997.6,9104.0,8985.2,9048.0,157.79679155
2018-01-24 22:00:00,BTCEUR,9027.0,9058.74739,8919.0,8944.3245,68.88797774
2018-01-24 23:00:00,BTCEUR,8953.0,9220.0,8952.0,9193.0,82.15977902
2018-01-24 00:00:00,BTCUSD,10812.0,10906.0,10522.0,10580.0,2616.1247465199995
2018-01-24 01:00:00,BTCUSD,10581.0,10829.0,10522.0,10589.0,2562.006999870001
2018-01-24 02:00:00,BTCUSD,10588.0,10768.0,10518.33321843,10739.0,2043.93154518
2018-01-24 03:00:00,BTCUSD,10739.0,10861.0,10615.0,10810.0,1137.6871913399998
2018-01-24 04:00:00,BTCUSD,10809.0,10813.0,10430.0,10631.0,2251.1754402100005
2018-01-24 05:00:00,BTCUSD,10630.0,10749.0,10542.0,10626.0,685.3408821899998
2018-01-24 06:00:00,BTCUSD,10626.0,11052.0,10598.0,10921.0,1652.14212811
2018-01-24 07:00:00,BTCUSD,10921.0,11090.0,10842.0,10936.0,1638.2646757099994
2018-01-24 08:00:00,BTCUSD,10936.16423709,11013.0,10813.0,10835.0,945.5206239000003
2018-01-24 09:00:00,BTCUSD,10835.0,11087.0,10761.0,11051.0,1244.6731603200005
2018-01-24 10:00:00,BTCUSD,11055.0,11162.0,10919.0,10991.0,2015.2218439600006
2018-01-24 11:00:00,BTCUSD,10990.0,11194.0,10888.0,11045.0,2001.2461083600006
2018-01-24 12:00:00,BTCUSD,11045.0,11461.0,10970.0,11286.0,3391.244259500001
2018-01-24 13:00:00,BTCUSD,11286.09863699,11385.0,11183.0,11330.0,1981.17237219
2018-01-24 14:00:00,BTCUSD,11320.0,11557.88958366,11203.0,11286.0,4072.715969020001
2018-01-24 15:00:00,BTCUSD,11290.0,11332.0,11030.0,11078.0,2147.9873999199995
2018-01-24 16:00:00,BTCUSD,11075.0,11114.0,10921.0,11049.0,2581.2330004100004
2018-01-24 17:00:00,BTCUSD,11048.0,11138.0,10858.0,11102.0,1898.32305276
